Sale_Date,Company,Brand,Model,Production_Year,Country,Fuel_Type,Engine_Volume,Transmission,Drive_Type,Region,Area,Dealer_Center,Segment_2013,Class_2013,Quantity,Price_USD,Total_Price_USD
2019-06-30,Автоцентр-Бавария,BMW,X4,2019,USA,F,2.0,Автомат,4WD,Алматы,Г.алматы,Автоцентр-Бавария Алматы,Внедорожники,Среднеразмерные SUV,2.0,44328.83994,88657.67988
2019-07-31,Автоцентр-Бавария,BMW,X4,2019,USA,F,2.0,Автомат,4WD,Усть-каменогорск,Восточно-казахстанская Область,Автоцентр Бавария Восток,Внедорожники,Среднеразмерные SUV,1.0,44124.90922,44124.90922
2019-07-31,Автоцентр-Бавария,BMW,X4,2019,USA,F,2.0,Автомат,4WD,Нур-султан,Г.нур-султан,Автоцентр-Бавария Астана,Внедорожники,Среднеразмерные SUV,1.0,48177.1968,48177.1968
2019-07-31,Автоцентр-Бавария,BMW,X4,2019,USA,F,2.0,Автомат,4WD,Нур-султан,Г.нур-султан,Автоцентр-Бавария Астана,Внедорожники,Среднеразмерные SUV,2.0,44124.90922,88249.81845
2019-08-31,Автоцентр-Бавария,BMW,X4,2019,USA,F,2.0,Автомат,4WD,Усть-каменогорск,Восточно-казахстанская Область,Автоцентр Бавария Восток,Внедорожники,Среднеразмерные SUV,1.0,47813.56984,47813.56984
2019-08-31,Автоцентр-Бавария,BMW,X4,2019,USA,F,2.0,Автомат,4WD,Нур-султан,Г.нур-султан,Автоцентр-Бавария Астана,Внедорожники,Среднеразмерные SUV,1.0,47813.56984,47813.56984
2019-09-30,Автоцентр-Бавария,BMW,X4,2019,USA,F,2.0,Автомат,4WD,Нур-султан,Г.нур-султан,Автоцентр-Бавария Астана,Внедорожники,Среднеразмерные SUV,1.0,47768.96784,47768.96784
2019-09-30,Автоцентр-Бавария,BMW,X4,2019,USA,F,2.0,Автомат,4WD,Усть-каменогорск,Восточно-казахстанская Область,Автоцентр Бавария Восток,Внедорожники,Среднеразмерные SUV,1.0,43751.01728,43751.01728
2019-09-30,Автоцентр-Бавария,BMW,X4,2019,USA,F,2.0,Автомат,4WD,Усть-каменогорск,Восточно-казахстанская Область,Автоцентр Бавария Восток,Внедорожники,Среднеразмерные SUV,1.0,47768.96784,47768.96784
2019-09-30,Автоцентр-Бавария,BMW,X4,2019,USA,F,2.0,Автомат,4WD,Костанай,Костанайская Область,Hyundai Auto Kostanai,Внедорожники,Среднеразмерные SUV,1.0,43751.01728,43751.01728
2019-01-31,Автоцентр-Бавария,BMW,X5,2018,USA,F,3.0,Автомат,4WD,Уральск,Западно-казахстанская Область,ЖАЙЫК HYUNDAI MOTORS,Внедорожники,Полноразмерные SUV,1.0,70352.67559,70352.67559
2019-01-31,Автоцентр-Бавария,BMW,X5,2018,USA,F,3.0,Автомат,4WD,Усть-каменогорск,Восточно-казахстанская Область,Автоцентр Бавария Восток,Внедорожники,Полноразмерные SUV,2.0,70352.67559,140705.3512
2019-01-31,Автоцентр-Бавария,BMW,X5,2018,USA,F,3.0,Автомат,4WD,Нур-султан,Г.нур-султан,Автоцентр-Бавария Астана,Внедорожники,Полноразмерные SUV,7.0,70352.67559,492468.7291
2019-01-31,Автоцентр-Бавария,BMW,X5,2018,USA,F,3.0,Автомат,4WD,Алматы,Г.алматы,Автоцентр-Бавария Алматы,Внедорожники,Полноразмерные SUV,7.0,70352.67559,492468.7291
2019-01-31,Автоцентр-Бавария,BMW,X5,2018,USA,F,3.0,Автомат,4WD,Алматы,Г.алматы,Автоцентр-Бавария Алматы,Внедорожники,Полноразмерные SUV,1.0,70352.67559,70352.67559
2019-02-28,Автоцентр-Бавария,BMW,X5,2018,USA,F,3.0,Автомат,4WD,Уральск,Западно-казахстанская Область,ЖАЙЫК HYUNDAI MOTORS,Внедорожники,Полноразмерные SUV,2.0,70448.04107,140896.0821
2019-02-28,Автоцентр-Бавария,BMW,X5,2018,USA,F,3.0,Автомат,4WD,Нур-султан,Г.нур-султан,Автоцентр-Бавария Астана,Внедорожники,Полноразмерные SUV,5.0,70448.04107,352240.2054
2019-02-28,Автоцентр-Бавария,BMW,X5,2018,USA,F,3.0,Автомат,4WD,Нур-султан,Г.нур-султан,Автоцентр-Бавария Астана,Внедорожники,Полноразмерные SUV,1.0,70448.04107,70448.04107
2019-02-28,Автоцентр-Бавария,BMW,X5,2018,USA,F,3.0,Автомат,4WD,Алматы,Г.алматы,Автоцентр-Бавария Алматы,Внедорожники,Полноразмерные SUV,3.0,70448.04107,211344.1232
2019-02-28,Автоцентр-Бавария,BMW,X5,2018,USA,F,3.0,Автомат,4WD,Алматы,Г.алматы,Автоцентр-Бавария Алматы,Внедорожники,Полноразмерные SUV,1.0,70448.04107,70448.04107
2019-02-28,Автоцентр-Бавария,BMW,X5,2018,USA,F,3.0,Автомат,4WD,Костанай,Костанайская Область,Hyundai Auto Kostanai,Внедорожники,Полноразмерные SUV,1.0,70448.04107,70448.04107
2019-03-31,Автоцентр-Бавария,BMW,X5,2019,USA,F,3.0,Автомат,4WD,Нур-султан,Г.нур-султан,Автоцентр-Бавария Астана,Внедорожники,Полноразмерные SUV,3.0,70610.07958,211830.2387
2019-03-31,Автоцентр-Бавария,BMW,X5,2019,USA,F,4.4,Автомат,4WD,Алматы,Г.алматы,Автоцентр-Бавария Алматы,Внедорожники,Полноразмерные SUV,1.0,88933.687,88933.687
2019-03-31,Автоцентр-Бавария,BMW,X5,2019,USA,F,3.0,Автомат,4WD,Алматы,Г.алматы,Автоцентр-Бавария Алматы,Внедорожники,Полноразмерные SUV,8.0,70610.07958,564880.6366
2019-03-31,Автоцентр-Бавария,BMW,X5,2018,USA,D,3.0,Автомат,4WD,Алматы,Г.алматы,Автоцентр-Бавария Алматы,Внедорожники,Полноразмерные SUV,1.0,68159.15119,68159.15119
2019-04-30,Автоцентр-Бавария,BMW,X5,2019,USA,F,3.0,Автомат,4WD,Костанай,Костанайская Область,Hyundai Auto Kostanai,Внедорожники,Полноразмерные SUV,1.0,70136.24136,70136.24136
2019-04-30,Автоцентр-Бавария,BMW,X5,2019,USA,F,3.0,Автомат,4WD,Уральск,Западно-казахстанская Область,ЖАЙЫК HYUNDAI MOTORS,Внедорожники,Полноразмерные SUV,1.0,70136.24136,70136.24136
2019-04-30,Автоцентр-Бавария,BMW,X5,2019,USA,F,3.0,Автомат,4WD,Усть-каменогорск,Восточно-казахстанская Область,Автоцентр Бавария Восток,Внедорожники,Полноразмерные SUV,2.0,70136.24136,140272.4827
2019-04-30,Автоцентр-Бавария,BMW,X5,2019,USA,F,3.0,Автомат,4WD,Нур-султан,Г.нур-султан,Автоцентр-Бавария Астана,Внедорожники,Полноразмерные SUV,10.0,70136.24136,701362.4136
2019-04-30,Автоцентр-Бавария,BMW,X5,2019,USA,F,3.0,Автомат,4WD,Алматы,Г.алматы,Автоцентр-Бавария Алматы,Внедорожники,Полноразмерные SUV,10.0,70136.24136,701362.4136
2019-05-31,Автоцентр-Бавария,BMW,X5,2019,USA,F,4.4,Автомат,4WD,Усть-каменогорск,Восточно-казахстанская Область,Автоцентр Бавария Восток,Внедорожники,Полноразмерные SUV,1.0,87988.36715,87988.36715
2019-05-31,Автоцентр-Бавария,BMW,X5,2019,USA,F,3.0,Автомат,4WD,Усть-каменогорск,Восточно-казахстанская Область,Автоцентр Бавария Восток,Внедорожники,Полноразмерные SUV,2.0,69117.47704,138234.9541
2019-05-31,Автоцентр-Бавария,BMW,X5,2019,USA,F,3.0,Автомат,4WD,Нур-султан,Г.нур-султан,Автоцентр-Бавария Астана,Внедорожники,Полноразмерные SUV,4.0,69117.47704,276469.9081
2019-05-31,Автоцентр-Бавария,BMW,X5,2019,USA,F,3.0,Автомат,4WD,Алматы,Г.алматы,Автоцентр-Бавария Алматы,Внедорожники,Полноразмерные SUV,4.0,69117.47704,276469.9081
2019-06-30,Автоцентр-Бавария,BMW,X5,2019,USA,F,3.0,Автомат,4WD,Уральск,Западно-казахстанская Область,ЖАЙЫК HYUNDAI MOTORS,Внедорожники,Полноразмерные SUV,1.0,68754.93542,68754.93542
2019-06-30,Автоцентр-Бавария,BMW,X5,2019,USA,F,4.4,Автомат,4WD,Усть-каменогорск,Восточно-казахстанская Область,Автоцентр Бавария Восток,Внедорожники,Полноразмерные SUV,2.0,87526.84213,175053.6843
2019-06-30,Автоцентр-Бавария,BMW,X5,2019,USA,F,3.0,Автомат,4WD,Усть-каменогорск,Восточно-казахстанская Область,Автоцентр Бавария Восток,Внедорожники,Полноразмерные SUV,5.0,68754.93542,343774.6771
2019-06-30,Автоцентр-Бавария,BMW,X5,2019,USA,F,3.0,Автомат,4WD,Нур-султан,Г.нур-султан,Автоцентр-Бавария Астана,Внедорожники,Полноразмерные SUV,10.0,68754.93542,687549.3542
2019-06-30,Автоцентр-Бавария,BMW,X5,2019,USA,F,4.4,Автомат,4WD,Алматы,Г.алматы,Автоцентр-Бавария Алматы,Внедорожники,Полноразмерные SUV,1.0,87526.84213,87526.84213
2019-06-30,Автоцентр-Бавария,BMW,X5,2019,USA,F,3.0,Автомат,4WD,Алматы,Г.алматы,Автоцентр-Бавария Алматы,Внедорожники,Полноразмерные SUV,6.0,68754.93542,412529.6125
2019-07-31,Автоцентр-Бавария,BMW,X5,2019,USA,F,3.0,Автомат,4WD,Уральск,Западно-казахстанская Область,ЖАЙЫК HYUNDAI MOTORS,Внедорожники,Полноразмерные SUV,1.0,68438.63471,68438.63471
2019-07-31,Автоцентр-Бавария,BMW,X5,2019,USA,F,3.0,Автомат,4WD,Нур-султан,Г.нур-султан,Автоцентр-Бавария Астана,Внедорожники,Полноразмерные SUV,8.0,68438.63471,547509.0777
2019-07-31,Автоцентр-Бавария,BMW,X5,2019,USA,F,3.0,Автомат,4WD,Алматы,Г.алматы,Автоцентр-Бавария Алматы,Внедорожники,Полноразмерные SUV,2.0,68438.63471,136877.2694
2019-08-31,Автоцентр-Бавария,BMW,X5,2019,USA,F,3.0,Автомат,4WD,Костанай,Костанайская Область,Hyundai Auto Kostanai,Внедорожники,Полноразмерные SUV,1.0,67922.08052,67922.08052
2019-08-31,Автоцентр-Бавария,BMW,X5,2019,USA,F,3.0,Автомат,4WD,Уральск,Западно-казахстанская Область,ЖАЙЫК HYUNDAI MOTORS,Внедорожники,Полноразмерные SUV,1.0,67922.08052,67922.08052
2019-08-31,Автоцентр-Бавария,BMW,X5,2019,USA,F,3.0,Автомат,4WD,Усть-каменогорск,Восточно-казахстанская Область,Автоцентр Бавария Восток,Внедорожники,Полноразмерные SUV,4.0,67922.08052,271688.3221
2019-08-31,Автоцентр-Бавария,BMW,X5,2019,USA,F,4.4,Автомат,4WD,Нур-султан,Г.нур-султан,Автоцентр-Бавария Астана,Внедорожники,Полноразмерные SUV,1.0,86466.59593,86466.59593
2019-08-31,Автоцентр-Бавария,BMW,X5,2019,USA,F,3.0,Автомат,4WD,Нур-султан,Г.нур-султан,Автоцентр-Бавария Астана,Внедорожники,Полноразмерные SUV,10.0,67922.08052,679220.8052
2019-08-31,Автоцентр-Бавария,BMW,X5,2019,USA,F,4.4,Автомат,4WD,Алматы,Г.алматы,Автоцентр-Бавария Алматы,Внедорожники,Полноразмерные SUV,2.0,86466.59593,172933.1919
2019-08-31,Автоцентр-Бавария,BMW,X5,2019,USA,F,3.0,Автомат,4WD,Алматы,Г.алматы,Автоцентр-Бавария Алматы,Внедорожники,Полноразмерные SUV,10.0,67922.08052,679220.8052
2019-09-30,Автоцентр-Бавария,BMW,X5,2019,USA,F,3.0,Автомат,4WD,Алматы,Г.алматы,Автоцентр-Бавария Алматы,Внедорожники,Полноразмерные SUV,9.0,67858.72067,610728.4861
2019-09-30,Автоцентр-Бавария,BMW,X5,2019,USA,F,3.0,Автомат,4WD,Нур-султан,Г.нур-султан,Автоцентр-Бавария Астана,Внедорожники,Полноразмерные SUV,11.0,67858.72067,746445.9274
2019-09-30,Автоцентр-Бавария,BMW,X5,2019,USA,F,3.0,Автомат,4WD,Усть-каменогорск,Восточно-казахстанская Область,Автоцентр Бавария Восток,Внедорожники,Полноразмерные SUV,2.0,67858.72067,135717.4413
2019-09-30,Автоцентр-Бавария,BMW,X5,2019,USA,F,3.0,Автомат,4WD,Уральск,Западно-казахстанская Область,ЖАЙЫК HYUNDAI MOTORS,Внедорожники,Полноразмерные SUV,1.0,67858.72067,67858.72067
2019-09-30,Автоцентр-Бавария,BMW,X5,2019,USA,F,3.0,Автомат,4WD,Костанай,Костанайская Область,Hyundai Auto Kostanai,Внедорожники,Полноразмерные SUV,1.0,67858.72067,67858.72067
2019-01-31,Автоцентр-Бавария,BMW,X6,2018,USA,F,3.0,Автомат,4WD,Нур-султан,Г.нур-султан,Автоцентр-Бавария Астана,Внедорожники,Полноразмерные SUV,1.0,68143.25272,68143.25272
